Player23OnsetTimes,74.7697,77.3793,78.3100,78.9091,79.3498,80.2726,80.9258,81.9575,82.5784,82.9801,83.9282,84.6252,85.1388,85.6110,86.7466,87.3895,87.8003,88.7965,89.4116,89.8675,90.9736,91.6080,92.0393,93.0504,93.6544,94.0959,95.0029,95.5515,95.9866,97.0446,97.7003,98.1263,98.9803,99.7212,100.3656,101.4457,102.0963,102.4694,103.3335,104.0455,104.5987,105.6887,106.3929,106.8758,107.7280,108.3395,108.8810,110.1652,110.8621,111.2059,111.9361,112.5014,113.0806,113.7698,114.4861,115.1999,116.5289,117.1993,117.5232,118.3235,119.5606,120.2184,120.5287,121.1330,122.3973,123.1679,123.6096,124.3257,124.8626,125.9868,126.6257,127.3936,127.8819,128.7948,129.5243,130.6988,131.3897,132.1134,133.0269,133.5533,134.5690,135.2158,136.3317,137.0053,138.0266,138.5912,139.5429,140.1157,140.9819,141.6030,142.8965,143.6727,144.4111,145.2839,146.3721,147.4279,148.2754,149.4369,150.1283,150.9923,151.5660,152.7144,153.3895,153.7346,154.6500,155.3700,156.6126,157.3287
Player24OnsetTimes,75.4969,77.6017,78.0068,78.8774,79.5365,80.0188,81.0344,81.7378,82.2705,83.3748,84.0693,84.4826,85.2803,85.8568,86.3088,87.2168,87.9369,88.5487,89.5807,90.2191,90.6443,91.3907,92.0544,92.7080,93.2952,93.9876,94.7086,95.3462,96.0056,96.7018,97.3466,98.7108,99.4085,99.7367,100.4131,100.9600,102.1957,102.9189,103.2885,104.0760,104.6782,105.7484,106.3929,106.8291,107.7133,108.3704,108.9278,110.1813,110.8459,111.1762,111.9514,112.5353,113.0959,113.7698,114.4861,115.1999,116.5444,117.2149,117.5383,118.3072,119.5273,120.2024,120.5287,121.1480,122.4138,123.1825,123.6096,124.3257,124.8626,126.0020,126.6575,127.0438,127.9936,128.7182,130.0382,130.6834,131.0117,132.1442,132.8864,133.9023,134.5224,135.3251,136.5008,137.0996,137.8688,138.3671,139.5585,140.2955,141.1391,141.6393,142.6946,143.4384,144.4579,145.0626,146.0891,147.4576,148.7310,149.2956,150.0133,151.0993,151.7700,152.2661,153.3431,154.0281,154.5235,155.5440,156.2624,157.4380
Player25OnsetTimes,76.1008,77.6778,78.2035,78.5844,79.6056,80.2899,81.2068,81.7059,82.5182,83.0864,83.5954,84.8270,85.5610,85.8723,86.3560,87.2331,87.9071,88.5030,89.5494,90.2035,90.6443,91.3907,92.0544,92.6929,93.8442,94.5316,94.8486,95.2817,96.3503,97.0611,97.4336,98.2304,98.8392,99.5049,100.2267,101.5998,102.3386,102.5769,103.3187,103.9351,105.0361,105.6571,106.0284,107.0033,107.6827,108.6926,109.2524,109.6250,110.4460,111.1614,111.8118,112.9789,113.6251,113.9620,114.5630,115.6680,116.2648,116.8843,117.3742,118.5787,119.2882,119.7401,120.6979,121.3267,122.3183,122.9234,123.4025,124.4501,125.1188,125.5820,126.4567,127.1298,128.3422,128.9882,129.7712,130.2110,131.2168,131.9142,133.0746,133.7260,134.6616,135.1831,136.1311,137.5003,138.1341,138.4973,139.2746,140.5206,141.1391,141.7634,142.7725,143.4073,144.2849,145.5015,146.1212,147.5033,148.6845,149.1970,149.9513,151.1305,151.8154,152.2661,153.2334,153.8905,154.9938,155.5905,156.2955,157.3611
Player26OnsetTimes,74.7697,77.3793,78.3100,78.9091,79.3498,80.2726,80.9258,81.9575,82.5784,82.9801,83.9282,84.6252,85.1388,85.6110,86.7466,87.3895,87.8003,88.7965,89.4116,89.8675,90.9736,91.6080,92.0393,93.0504,93.6544,94.0959,95.0029,95.5515,95.9866,97.0446,97.7003,98.1263,98.9803,99.7212,100.3656,101.4457,102.0963,102.4694,103.3335,104.0455,104.5987,105.6887,106.3929,106.8758,107.7280,108.3395,108.8810,110.1652,110.8621,111.2059,111.9361,112.5014,113.0806,113.7698,114.4861,115.1999,116.5289,117.1993,117.5232,118.3235,119.5606,120.2184,120.5287,121.1330,122.3973,123.1679,123.6096,124.3257,124.8626,125.9868,126.6257,127.3936,127.8819,128.7948,129.5243,130.6988,131.3897,132.1134,133.0269,133.5533,134.5690,135.2158,136.3317,137.0053,138.0266,138.5912,139.5429,140.1157,140.9819,141.6030,142.8965,143.6727,144.4111,145.2839,146.3721,147.4279,148.2754,149.4369,150.1283,150.9923,151.5660,152.7144,153.3895,153.7346,154.6500,155.3700,156.6126,157.3287
Player27OnsetTimes,74.9558,77.5854,78.3874,78.8459,79.6227,80.1146,81.0186,81.6507,82.2085,83.4391,84.1799,84.5452,85.1860,85.7186,86.7612,87.3265,87.7078,88.7808,89.4575,89.9129,90.9413,91.5462,91.9953,93.0664,93.6864,94.1123,94.9720,95.5040,95.9562,97.0774,97.7509,98.1434,98.9027,99.6304,100.3206,100.9277,102.2744,103.0114,103.3187,103.9351,105.0667,105.6887,106.0452,106.9868,107.6672,108.7235,109.3000,109.6554,110.4306,111.1316,111.8118,113.0296,113.6902,113.9930,114.5326,115.6006,116.2173,116.9463,117.4859,118.6105,119.2414,119.6742,120.7301,121.4190,121.8900,122.9722,123.7662,124.2623,125.0808,125.6761,126.6257,127.2386,128.2034,128.7642,129.7550,130.3549,131.3897,131.9926,132.9019,133.5044,134.6918,135.3730,136.3010,136.8493,137.9028,138.5764,139.1356,140.2955,141.0147,141.9875,142.5992,143.5781,144.1596,145.1720,145.8945,147.7082,148.4843,149.2652,150.3421,150.9111,151.7546,152.3763,153.4523,154.0499,154.8649,155.3546,156.2955,157.0143
Player28OnsetTimes,76.1008,77.6778,78.2035,78.5844,79.6056,80.2899,81.2068,81.7059,82.5182,83.0864,83.5954,84.8270,85.5610,85.8723,86.3560,87.2331,87.9071,88.5030,89.5494,90.2035,90.6443,91.3907,92.0544,92.6929,93.8442,94.5316,94.8486,95.2817,96.3503,97.0611,97.4336,98.2304,98.8392,99.5049,100.2267,101.5998,102.3386,102.5769,103.3187,103.9351,105.0361,105.6571,106.0284,107.0033,107.6827,108.6926,109.2524,109.6250,110.4460,111.1614,111.8118,112.9789,113.6251,113.9620,114.5630,115.6680,116.2648,116.8843,117.3742,118.5787,119.2882,119.7401,120.6979,121.3267,122.3183,122.9234,123.4025,124.4501,125.1188,125.5820,126.4567,127.1298,128.3422,128.9882,129.7712,130.2110,131.2168,131.9142,133.0746,133.7260,134.6616,135.1831,136.1311,137.5003,138.1341,138.4973,139.2746,140.5206,141.1391,141.7634,142.7725,143.4073,144.2849,145.5015,146.1212,147.5033,148.6845,149.1970,149.9513,151.1305,151.8154,152.2661,153.2334,153.8905,154.9938,155.5905,156.2955,157.3611
Player29OnsetTimes,75.6537,77.2247,77.8050,78.5133,79.3161,80.0659,81.4279,82.0965,82.3638,82.9502,83.5800,84.3107,85.0732,85.7814,86.4057,87.4528,88.1116,88.5646,89.3658,89.9893,90.5800,91.6879,92.4237,92.8784,93.5287,94.0959,94.6602,95.7682,96.4592,96.8466,97.4660,98.6151,99.2187,99.6151,100.5694,101.1843,101.6798,102.7946,103.5488,104.0300,104.8504,105.4239,105.9503,107.3028,108.0670,108.3704,108.9586,110.1969,110.8459,111.1614,111.9199,112.5014,113.0806,113.7698,114.4861,115.1999,116.5289,117.1993,117.5232,118.3072,119.5427,120.2184,120.5287,121.1330,122.3973,123.1679,123.6096,124.3257,124.8626,125.9868,126.6257,127.3936,127.8819,128.7948,129.5243,130.6988,131.3897,132.1134,133.0269,133.5533,134.5690,135.2158,136.3317,137.0053,138.0266,138.5912,139.5429,140.1157,140.9819,141.6030,142.8965,143.6727,144.4111,145.2839,146.3721,147.4279,148.2754,149.4369,150.1283,150.9923,151.5660,152.7144,153.3895,153.7346,154.6500,155.3700,156.6126,157.3287
Player30OnsetTimes,77.1914,77.7086,78.2345,78.5691,79.5050,80.1799,81.2230,81.7855,82.5636,83.0715,83.9902,84.6103,85.0410,85.9572,86.5608,87.2950,87.8167,88.3616,89.5338,90.2964,90.7414,91.3600,91.9356,93.2458,93.8920,94.1659,94.6915,95.6302,96.2739,96.7184,97.5484,98.1838,99.2027,99.8892,100.3356,101.1165,101.7568,102.9189,103.5791,103.9351,104.6452,105.8547,106.5017,106.8291,107.4781,108.7079,109.3997,109.7452,110.3233,111.5584,112.2914,112.5659,113.1266,114.3422,114.9945,115.2484,116.0266,117.1993,117.8477,118.2105,119.2414,119.9380,120.4359,121.3718,122.0335,123.1457,123.8120,124.1528,124.8473,125.5006,126.7357,127.4562,127.8504,128.6109,130.0541,130.7526,131.0272,131.8961,133.2822,133.9340,134.5224,135.1982,136.3010,136.9576,137.9501,138.5118,139.5123,140.0988,140.9344,142.1362,142.7725,143.4711,144.3172,145.4078,145.9951,147.1921,148.5147,149.2500,150.2195,150.7642,151.7251,152.4282,153.4986,154.0281,154.7251,155.6680,156.2148,157.1401
Player31OnsetTimes,75.4591,77.5539,77.9769,78.9250,79.6056,80.0497,80.9722,81.6507,82.2401,83.4694,84.1950,84.5452,85.1702,85.7034,86.7783,87.3425,87.7237,88.7658,89.4275,89.8976,90.9736,91.5778,92.0099,93.0504,93.6700,94.0959,94.9869,95.5193,95.9562,97.0446,97.7171,98.1263,98.9500,99.6909,100.3506,101.4605,102.1118,102.4694,103.3032,104.0137,104.5987,105.7336,106.4236,106.8603,107.6827,108.3100,108.8810,110.1969,110.8949,111.2059,111.8875,112.4378,113.6560,114.3881,114.6767,115.1666,116.2022,116.8843,117.4366,118.6728,119.3500,119.7547,120.6519,121.2805,122.3504,123.0054,123.4669,124.4035,125.0342,125.5340,126.5631,127.2702,128.3271,128.8742,129.6808,130.2110,131.3582,132.0680,133.0435,133.6021,134.5850,135.1982,136.2705,136.9576,138.0442,138.6374,139.5585,140.0833,140.9193,142.1850,142.8637,143.5471,144.3003,145.3305,145.9474,147.4131,148.1494,149.3275,150.1128,151.1305,151.7094,152.6374,153.2109,154.0132,154.6019,155.6367,156.2955,157.3136
Player32OnsetTimes,75.8412,77.4103,77.8528,78.9881,79.7478,80.1473,80.8637,82.0492,82.7046,83.0258,83.7880,84.4516,85.0410,85.6421,86.2783,87.4987,88.2346,88.6418,89.2255,89.7897,91.1604,91.8557,92.1504,92.7856,93.2952,93.9259,94.6447,95.3131,96.0056,96.7184,97.3647,98.6792,99.3614,99.7061,100.4439,100.9933,102.1807,102.8715,103.2584,104.1070,104.7259,105.7336,106.3463,106.7986,107.7436,108.4030,108.9278,110.1185,110.7814,111.1614,112.0132,112.5966,113.1120,114.3573,115.0567,115.3399,116.0578,117.1675,117.8170,118.2271,119.0232,119.7401,120.4213,121.7037,122.4138,122.7642,123.5936,124.2470,124.7833,126.0186,126.7210,127.0830,127.9295,128.6109,130.0071,130.7360,131.0742,132.0680,132.7516,133.8709,134.5850,135.4362,136.5162,137.0363,137.7764,138.8385,139.4974,140.2601,141.1859,141.6870,142.6484,143.3472,144.4111,145.0776,146.1523,147.4884,148.6523,149.1970,150.0354,151.2393,151.8776,152.2661,153.1636,153.8300,155.0564,155.6981,156.3571,157.2827
Player33OnsetTimes,75.6385,77.2093,77.8050,78.5312,79.3317,80.0659,81.4116,82.0815,82.3488,82.9652,83.6112,84.3283,85.0732,85.7658,86.3894,87.4681,88.1421,88.5949,89.3501,89.9590,90.5638,91.7182,92.4540,92.8784,93.4817,94.0491,94.6447,95.2365,95.9408,96.7184,97.4167,98.0923,99.3923,100.1771,100.5371,100.9933,102.0504,102.7646,103.2584,104.2698,104.8956,105.2954,106.2848,107.0647,107.5891,108.5705,109.2220,109.7155,110.6395,111.3204,111.8576,112.8315,113.4830,113.9440,114.8057,115.4020,116.2804,116.8041,117.8170,118.5000,119.3184,119.8624,120.3534,121.4823,122.2550,122.7801,123.8729,124.5281,124.8778,125.7215,126.3653,127.5355,128.2348,128.6109,129.5867,130.3092,131.6293,132.2843,132.8864,133.7103,134.3224,135.4040,136.1469,137.2535,137.9028,138.6679,139.2438,140.2800,140.9344,141.9423,142.6330,143.7031,144.2694,145.1080,146.4191,147.7439,148.1494,149.2276,150.0133,151.2091,151.8776,152.2970,153.2334,153.8905,155.0564,155.6680,156.3421,157.3436
Player34OnsetTimes,76.1312,77.6935,78.2185,78.5844,79.5679,80.2419,81.2068,81.7378,82.5489,83.0864,83.5800,84.8118,85.5610,85.8870,86.3721,87.2168,87.8774,88.4873,89.5807,90.2562,90.6783,91.3600,91.9953,92.6621,93.2800,93.9876,94.7086,95.3298,95.9711,96.6677,97.9924,98.6792,98.8876,99.5843,100.2884,100.9277,102.3225,103.0573,103.3335,103.8900,104.9893,105.6425,106.0605,107.0801,107.7436,108.6622,109.1907,109.5892,110.5127,111.2679,111.8875,112.9088,113.5142,113.8972,114.6912,115.2940,116.3124,116.9003,117.3742,118.5787,119.3033,119.7702,120.7301,121.3414,122.3025,122.9070,123.4025,124.4969,125.1820,125.6138,126.4262,127.0830,128.3580,129.0429,129.4277,130.2420,131.0117,132.3983,133.1382,133.7739,134.6311,135.6074,136.1151,136.8964,137.5657,138.8230,139.6367,140.0385,141.1391,141.8160,142.8637,143.4867,144.2386,145.3759,146.0431,147.4131,148.7310,149.3275,150.0498,151.0687,151.6945,152.7144,153.2939,153.9819,154.5081,155.5741,156.2955,157.4072
Player35OnsetTimes,75.5921,77.6778,78.0068,78.7689,79.4269,80.5395,81.1294,81.7531,82.2235,83.2986,84.0213,84.4826,85.3430,85.9183,86.3237,87.1385,87.8314,88.5030,89.6755,90.3318,90.6945,91.2771,92.5323,93.2621,93.4973,94.0340,94.5967,95.7682,96.4896,96.8466,97.4001,98.4879,99.1192,99.5843,100.6307,101.2610,101.6952,102.6718,103.3943,103.9508,104.9576,105.5629,105.9972,107.1258,107.8339,108.2566,109.1598,109.8518,110.3387,111.4486,112.1929,112.5659,113.3132,113.9440,114.4861,115.6311,116.2804,116.9463,117.4366,118.5635,119.2261,119.7061,120.7610,121.4190,122.3343,122.8741,123.3397,124.4652,125.1820,125.6298,126.4414,127.0830,128.3271,129.0040,129.8166,130.2420,131.1850,131.8640,133.0581,133.7588,134.7233,135.2158,136.0841,137.4227,138.1045,138.3520,139.1657,140.6296,141.3311,141.8160,142.5513,143.7665,144.3659,145.0776,146.2162,147.5337,148.5909,149.0904,149.9974,151.3465,152.0024,152.2970,153.3584,153.9978,154.9166,155.4340,156.2624,156.9165
Player36OnsetTimes,75.3969,77.4873,77.9614,79.0038,79.6998,80.0819,80.8637,81.5095,82.8369,83.5626,83.8501,84.4053,84.9636,85.5953,86.2937,87.6106,88.3437,88.6722,89.3200,89.8675,91.0978,91.7337,92.0709,92.8784,93.4516,94.0027,94.5967,95.8145,96.5364,96.8790,97.3820,98.4411,99.0874,99.5997,100.7092,101.3389,101.7261,102.5926,103.2885,103.9053,105.0667,105.7185,106.0754,106.9868,107.6357,108.6776,109.2849,109.6707,110.4651,111.1614,111.8118,112.9967,113.6560,113.9775,114.5479,115.6311,116.2327,116.9158,117.4366,118.6105,119.2727,119.7061,120.6979,121.3568,122.3504,122.9398,123.4025,124.4338,125.1188,125.5983,126.5032,127.1602,128.3123,128.9383,129.7550,130.2263,131.2472,131.9463,133.0746,133.7103,134.6460,135.1831,136.1628,136.8493,138.0903,138.7614,139.1823,140.0534,141.4241,142.0828,142.3925,143.6252,144.3498,145.2839,146.4515,147.4884,148.2110,149.2808,150.0133,151.0993,151.7546,152.2355,153.3104,153.9978,154.5081,155.5440,156.2799,156.8668
Player37OnsetTimes,75.0773,77.6935,78.4031,78.7689,79.5050,80.0497,81.1294,81.8002,82.2705,83.2838,83.9744,84.4516,85.3740,85.9731,86.3560,87.1075,87.7850,88.4873,89.7403,90.4242,90.7414,91.4376,92.0393,92.6621,93.8599,94.5796,94.8790,95.2514,96.2896,97.0280,97.4497,98.3123,98.9180,99.5204,100.8780,101.5675,101.8344,102.6398,103.2584,103.8429,105.0667,105.7484,106.1069,106.9559,107.5891,108.6776,109.3156,109.7006,110.4460,111.1152,111.7810,113.0133,113.6902,113.9930,114.5171,115.5854,116.2173,116.9625,117.4859,118.5952,119.2261,119.6742,120.7301,121.4190,121.8900,122.9722,123.7662,124.2623,125.0808,125.6761,126.6257,127.2386,128.2034,128.7642,129.7403,130.3406,131.3897,132.0078,132.9173,133.5044,134.6616,135.3402,136.3161,136.8964,137.9182,138.5440,139.6521,140.2414,140.9344,141.9725,142.6484,143.6401,144.1761,145.0776,146.4987,147.8213,148.1494,149.3121,150.0800,151.1305,151.7400,152.6682,153.2109,153.9520,154.5235,155.6212,156.3261,157.3763
Player38OnsetTimes,74.7077,77.3163,78.2950,78.9403,79.3964,80.2576,80.8791,81.9414,82.5941,83.0107,83.9591,84.6409,85.1213,85.5953,86.7612,87.4213,87.8167,88.7658,89.3810,89.8675,91.0192,91.6543,92.0544,92.9892,93.5754,94.0491,95.0799,95.6609,96.0370,96.9448,97.5647,98.5516,99.0723,99.5049,100.6461,101.3389,101.7723,102.6554,103.3335,103.9053,105.0199,105.6733,106.0605,107.0334,107.6984,108.6926,109.2524,109.6405,110.4804,111.2059,111.8426,112.9609,113.6096,113.9620,114.6271,115.1823,116.2804,116.9463,117.4366,118.5787,119.2577,119.7212,120.7450,121.4038,122.3504,122.9070,123.3709,124.4652,125.1652,125.6298,126.4715,127.1141,128.3271,128.9882,129.8011,130.2420,131.2168,131.9142,133.0919,133.7588,134.6767,135.1831,136.1311,136.8349,138.1341,138.8230,139.2277,140.0233,141.3311,142.0195,142.4091,143.3472,144.7687,145.4396,146.0112,147.2270,148.6069,149.3428,150.2495,150.7486,151.7251,152.4774,153.0406,154.0828,154.8017,155.7516,156.2624,157.1247
Player39OnsetTimes,75.4817,77.5854,77.9921,78.8774,79.5522,80.0188,81.0186,81.7221,82.2705,83.4076,84.0993,84.4826,85.2487,85.8263,86.3088,87.2796,87.9975,88.5646,89.5035,90.1263,90.6112,91.5015,92.1965,92.7705,93.7330,94.3730,94.7692,95.4577,96.0518,96.6519,97.8662,98.5665,98.8723,99.7212,100.4278,100.9749,102.1656,102.8715,103.2584,104.0916,104.7090,105.7484,106.3615,106.7986,107.7133,108.3704,108.9124,110.1503,110.8132,111.1614,111.9514,112.5353,113.0959,114.4218,115.1174,115.3399,115.9294,117.0428,117.7847,118.2922,119.1190,119.7870,120.4046,121.6230,122.3504,122.7487,123.6710,124.3257,124.8142,125.9247,126.5939,127.4562,127.9758,128.7948,129.4603,130.6363,131.3749,132.1922,132.6573,133.5870,134.3677,135.6230,136.3317,137.0996,137.6046,138.5764,139.3535,140.5047,141.0765,141.7478,142.8801,143.5471,144.3003,145.3612,145.9799,147.3983,148.8244,149.4369,150.0354,150.8962,151.5353,152.8069,153.5138,153.7958,154.5235,155.8624,156.5743,156.9165
Player40OnsetTimes,74.7077,77.3163,78.2950,78.9403,79.3964,80.2576,80.8791,81.9414,82.5941,83.0107,83.9591,84.6409,85.1213,85.5953,86.7612,87.4213,87.8167,88.7658,89.3810,89.8675,91.0192,91.6543,92.0544,92.9892,93.5754,94.0491,95.0799,95.6609,96.0370,96.9448,97.5647,98.5516,99.0723,99.5049,100.6461,101.3389,101.7723,102.6554,103.3335,103.9053,105.0199,105.6733,106.0605,107.0334,107.6984,108.6926,109.2524,109.6405,110.4804,111.2059,111.8426,112.9609,113.6096,113.9620,114.6271,115.1823,116.2804,116.9463,117.4366,118.5787,119.2577,119.7212,120.7450,121.4038,122.3504,122.9070,123.3709,124.4652,125.1652,125.6298,126.4715,127.1141,128.3271,128.9882,129.8011,130.2420,131.2168,131.9142,133.0919,133.7588,134.6767,135.1831,136.1311,136.8349,138.1341,138.8230,139.2277,140.0233,141.3311,142.0195,142.4091,143.3472,144.7687,145.4396,146.0112,147.2270,148.6069,149.3428,150.2495,150.7486,151.7251,152.4774,153.0406,154.0828,154.8017,155.7516,156.2624,157.1247
Player41OnsetTimes,74.8004,77.4103,78.3247,78.9091,79.3498,80.2576,80.9092,81.9719,82.6088,82.9957,83.9120,84.6103,85.1213,85.6110,86.7612,87.4052,87.8003,88.7658,89.3810,89.8675,91.0192,91.6543,92.0544,92.9892,93.5754,94.0491,95.0799,95.6609,96.0370,96.9448,97.5484,98.5367,99.0723,99.5204,100.6616,101.3551,101.7879,102.6398,103.3032,103.8900,105.0522,105.7185,106.0904,107.0033,107.6520,108.6776,109.2688,109.6554,110.4804,111.1911,111.8270,112.9609,113.6096,113.9620,114.6271,115.1823,116.2804,116.9463,117.4366,118.5787,119.2577,119.7212,120.7450,121.4038,122.3504,122.9070,123.3709,124.4652,125.1652,125.6298,126.4715,127.1141,128.3271,128.9882,129.8011,130.2420,131.2168,131.9142,133.0919,133.7588,134.6767,135.1831,136.1311,136.8349,138.1341,138.8230,139.2277,140.0233,141.3311,142.0195,142.4091,143.3472,144.7687,145.4396,146.0112,147.2270,148.6069,149.3428,150.2495,150.7486,151.7251,152.4774,153.0406,154.0828,154.8017,155.7516,156.2624,157.1247
Player42OnsetTimes,74.8619,77.4719,78.3403,78.8774,79.3010,80.2576,80.9419,81.4771,82.7046,83.4537,83.8501,84.5783,85.1388,85.6421,86.7783,87.3895,87.7692,88.7658,89.4116,89.8827,90.9886,91.6080,92.0247,93.0197,93.6228,94.0805,95.0501,95.5984,96.0056,96.9942,97.6310,98.0923,99.0425,99.8142,100.4131,101.3707,101.9719,102.3895,103.4402,104.2079,104.6937,105.5629,106.2018,106.7665,107.9107,108.6012,109.0065,109.9130,110.5127,111.0352,112.2757,112.9609,113.2829,113.9930,114.5630,115.6459,116.2482,116.9158,117.4366,118.6105,119.2882,119.7401,120.7301,121.3718,122.3343,122.9234,123.4025,124.4652,125.1336,125.5983,126.4715,127.1451,128.3580,129.0040,129.7859,130.2263,131.2325,131.9299,133.0919,133.7428,134.6616,135.6683,136.1469,136.8349,138.1045,138.7769,139.1975,140.0385,141.3784,142.0508,142.3925,143.2669,144.7058,145.4396,146.0891,147.3186,148.5755,149.2276,150.1590,150.7486,151.8460,152.5860,153.0555,153.9360,154.6343,155.7669,156.4034,157.2353
Player43OnsetTimes,74.8941,77.5051,78.3555,78.8623,79.2706,80.2419,80.9570,81.4943,82.7046,83.4391,83.8349,84.5783,85.1544,85.6575,86.7612,87.3740,87.7692,88.7808,89.4275,89.8976,90.9886,91.6080,92.0247,93.0197,93.6228,94.0805,95.0348,95.5829,95.9866,96.9942,97.6474,98.1076,99.0265,99.7830,100.3819,101.3707,102.0042,102.4196,103.4253,104.1749,104.6609,105.5629,106.2236,106.7986,107.9107,108.5857,108.9888,109.9130,110.5290,111.0502,112.2757,112.9609,113.2829,113.9930,114.5630,115.6459,116.2482,116.9158,117.4366,118.6105,119.2882,119.7401,120.7301,121.3718,122.3343,122.9234,123.4025,124.4652,125.1336,125.5983,126.4715,127.1451,128.3580,129.0040,129.7859,130.2263,131.2325,131.9299,133.0919,133.7428,134.6616,135.6683,136.1469,136.8349,138.1045,138.7769,139.1975,140.0385,141.3784,142.0508,142.3925,143.2669,144.7058,145.4396,146.0891,147.3186,148.5755,149.2276,150.1590,150.7486,151.8460,152.5860,153.0555,153.9360,154.6343,155.7669,156.4034,157.2353
Player44OnsetTimes,75.8877,77.4566,77.9769,78.5133,79.8580,80.5869,80.8637,81.7059,82.3638,82.9346,84.1950,84.9285,85.2335,85.7338,86.6845,87.2168,87.6603,88.8732,89.5807,89.9741,90.8177,91.3600,92.4237,93.0971,93.4051,94.1818,94.8021,95.2660,96.3977,97.1365,97.4821,98.1666,99.3128,100.0158,100.3968,101.0240,102.2281,102.8887,103.2105,103.9826,104.6143,105.7791,106.4545,106.8603,107.6049,108.8155,109.4314,109.7006,110.5127,111.1762,111.7810,112.8934,113.5619,113.9440,114.6424,115.1999,116.2482,116.8843,117.3898,118.5952,119.2882,119.7212,120.6825,121.3267,122.3343,122.9398,123.4025,124.4188,125.0808,125.5658,126.5032,127.1776,128.3123,128.9058,129.7241,130.2110,131.2633,131.9616,133.0435,133.6627,134.6311,135.1831,136.1793,136.8640,138.0741,138.7300,139.1657,140.0681,141.4560,142.0984,142.3925,143.5781,144.2849,145.2839,145.9088,147.4431,148.1953,149.3275,150.0647,151.0840,151.6945,152.6834,153.2633,153.9819,154.5235,155.5905,156.2955,157.3763
Player45OnsetTimes,74.8619,77.4719,78.3403,78.8774,79.3010,80.2576,80.9419,81.4771,82.7046,83.4537,83.8501,84.5783,85.1388,85.6421,86.7783,87.3895,87.7692,88.7658,89.4116,89.8827,90.9886,91.6080,92.0247,93.0197,93.6228,94.0805,95.0501,95.5984,96.0056,96.9942,97.6310,98.0923,99.0425,99.8142,100.4131,101.3707,101.9719,102.3895,103.4402,104.2079,104.6937,105.5629,106.2018,106.7665,107.9107,108.6012,109.0065,109.9130,110.5127,111.0352,112.2757,112.9609,113.2829,113.9930,114.5630,115.6459,116.2482,116.9158,117.4366,118.6105,119.2882,119.7401,120.7301,121.3718,122.3343,122.9234,123.4025,124.4652,125.1336,125.5983,126.4715,127.1451,128.3580,129.0040,129.7859,130.2263,131.2325,131.9299,133.0919,133.7428,134.6616,135.6683,136.1469,136.8349,138.1045,138.7769,139.1975,140.0385,141.3784,142.0508,142.3925,143.2669,144.7058,145.4396,146.0891,147.3186,148.5755,149.2276,150.1590,150.7486,151.8460,152.5860,153.0555,153.9360,154.6343,155.7669,156.4034,157.2353
Player46OnsetTimes,75.0174,77.6469,78.4031,78.8148,79.5522,80.0659,81.0678,81.7378,82.2559,83.3602,84.0693,84.4976,85.2959,85.8568,86.2937,87.2021,87.9369,88.5646,89.5962,90.2191,90.6443,91.3907,92.0544,92.7080,93.2952,93.9876,94.7086,95.3462,96.0056,96.7018,97.3466,98.7108,99.4085,99.7367,100.4131,100.9600,102.1957,102.9189,103.2885,104.0760,104.6782,105.7484,106.3929,106.8291,107.7133,108.3704,108.9278,110.1813,110.8459,111.1762,111.9514,112.5353,113.0959,113.7698,114.4861,115.1999,116.5444,117.2149,117.5383,118.3072,119.5273,120.2024,120.5287,121.1480,122.4138,123.1825,123.6096,124.3257,124.8626,126.0020,126.6575,127.0438,127.9936,128.7182,130.0382,130.6834,131.0117,132.1442,132.8864,133.9023,134.5224,135.3251,136.5008,137.0996,137.8688,138.3671,139.5585,140.2955,141.1391,141.6393,142.6946,143.4384,144.4579,145.0626,146.0891,147.4576,148.7310,149.2956,150.0133,151.0993,151.7700,152.2661,153.3431,154.0281,154.5235,155.5440,156.2624,157.4380
Player47OnsetTimes,75.3207,77.4103,77.9462,78.5312,79.9361,80.6581,80.8791,81.5730,82.2235,82.9032,83.6419,84.4053,85.1213,85.7658,86.3560,87.4213,88.1116,88.5949,89.3960,90.0040,90.5800,91.6692,92.3934,92.8630,93.5599,94.1499,94.6915,95.7226,96.3977,96.8147,97.5316,98.1263,99.2332,99.9840,100.4439,101.1692,101.7568,102.8887,103.5791,103.9983,104.7564,105.3433,106.5172,107.2576,107.6049,108.2723,108.8964,109.5892,110.9560,111.7316,112.0440,112.5812,113.0806,114.3422,115.0567,115.3399,116.0578,117.1675,117.8170,118.2271,119.0232,119.7401,120.4213,121.7188,122.4284,122.7642,123.5936,124.2470,124.7833,126.0186,126.7210,127.0830,127.9295,128.6109,130.0071,130.7360,131.0742,132.0680,132.7675,133.8861,134.5850,135.4040,136.4857,137.0211,137.8077,138.3520,139.6206,140.3594,141.1236,142.0040,142.5363,143.5016,144.1272,145.2512,145.9951,147.6396,148.3374,149.1970,150.4788,151.0840,151.7251,152.2355,153.3734,154.0660,154.5389,155.4826,156.1836,157.4380
