Player68OnsetTimes,12.8218,14.8879,16.2721,17.3651,18.2514,19.0879,20.0289,21.0921,22.2102,23.2881,24.2818,25.2213,26.1690,27.1671,28.2159,29.2751,30.3007,31.2961,32.2852,33.2880,34.3116,35.3339,36.3496,37.3546,38.3586,39.3679,40.3845,41.4050,42.4229,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player69OnsetTimes,12.7622,14.8285,16.2599,17.4001,18.2992,19.1114,20.0167,21.0678,22.1990,23.2998,24.3046,25.2439,26.1805,27.1671,28.2040,29.2637,30.3007,31.3078,32.2972,33.2880,34.2982,35.3221,36.3496,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4444,45.4516,46.4480,47.4481,48.4599,49.4906,50.5171
Player70OnsetTimes,12.8850,14.9587,16.2970,17.3422,18.2140,19.0763,20.0405,21.1154,22.2226,23.2881,24.2691,25.2095,26.1690,27.1795,28.2277,29.2751,30.2886,31.2845,32.2729,33.2765,34.2982,35.3339,36.3607,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player71OnsetTimes,12.9656,15.0394,16.3208,17.3071,18.1654,19.0528,20.0520,21.1387,22.2347,23.2765,24.2580,25.2095,26.1690,27.1795,28.2159,29.2637,30.2886,31.2961,32.2852,33.2765,34.2860,35.3101,36.3496,37.3782,38.3822,39.3679,40.3618,41.3812,42.4106,43.4384,44.4444,45.4393,46.4360,47.4481,48.4758,49.5068,50.5171
Player72OnsetTimes,13.0607,15.1335,16.3451,17.2607,18.0932,19.0041,20.0520,21.1736,22.2703,23.2881,24.2345,25.1741,26.1565,27.1916,28.2393,29.2751,30.2771,31.2722,32.2729,33.2880,34.3116,35.3339,36.3496,37.3546,38.3586,39.3679,40.3845,41.4050,42.4229,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player73OnsetTimes,12.8218,14.8879,16.2721,17.3651,18.2514,19.0879,20.0289,21.0921,22.2102,23.2881,24.2818,25.2213,26.1690,27.1671,28.2159,29.2751,30.3007,31.2961,32.2852,33.2880,34.3116,35.3339,36.3496,37.3546,38.3586,39.3679,40.3845,41.4050,42.4229,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player74OnsetTimes,12.7861,14.8518,16.2721,17.4001,18.2873,19.0995,20.0167,21.0801,22.2102,23.2998,24.2935,25.2327,26.1690,27.1554,28.2040,29.2637,30.3007,31.3078,32.2972,33.2880,34.2982,35.3221,36.3496,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4444,45.4516,46.4480,47.4481,48.4599,49.4906,50.5171
Player75OnsetTimes,13.9004,14.9347,15.5403,16.5955,18.0103,19.4166,20.5352,21.3693,22.1170,22.9900,24.0519,25.2095,26.3282,27.3341,28.2632,29.1928,30.1836,31.2365,32.3095,33.3468,34.3471,35.3221,36.3153,37.3322,38.3586,39.3860,40.3956,41.4050,42.4106,43.4143,44.4199,45.4276,46.4480,47.4630,48.4758,49.4906,50.5006
Player76OnsetTimes,12.8960,14.9709,16.3091,17.3422,18.2016,19.0528,20.0289,21.1154,22.2347,23.2998,24.2818,25.2095,26.1565,27.1671,28.2159,29.2751,30.3007,31.2961,32.2852,33.2765,34.2860,35.3101,36.3496,37.3782,38.3822,39.3860,40.3845,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player77OnsetTimes,13.0374,15.1112,16.3451,17.2840,18.1164,19.0161,20.0520,21.1736,22.2703,23.2881,24.2345,25.1741,26.1565,27.1916,28.2393,29.2751,30.2771,31.2722,32.2729,33.2880,34.3116,35.3339,36.3496,37.3546,38.3586,39.3679,40.3845,41.4050,42.4229,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player78OnsetTimes,13.3808,14.9347,15.9109,16.9680,18.1164,19.2498,20.2936,21.2424,22.1639,23.1272,24.1533,25.2095,26.2458,27.2509,28.2393,29.2286,30.2424,31.2722,32.2972,33.3121,34.3237,35.3339,36.3380,37.3433,38.3586,39.3860,40.3956,41.4050,42.4106,43.4143,44.4199,45.4276,46.4480,47.4630,48.4758,49.4906,50.5006
Player79OnsetTimes,13.2660,14.8165,15.8866,17.0383,18.2016,19.2859,20.2583,21.1849,22.1403,23.1503,24.1999,25.2439,26.2575,27.2385,28.2159,29.2168,30.2424,31.2845,32.3095,33.3121,34.3116,35.3221,36.3380,37.3546,38.3703,39.3860,40.3956,41.4050,42.4106,43.4143,44.4326,45.4516,46.4594,47.4630,48.4758,49.4906,50.5006
Player80OnsetTimes,12.7746,14.8401,16.2599,17.3887,18.2873,19.1114,20.0289,21.0801,22.1990,23.2881,24.2935,25.2327,26.1690,27.1554,28.2040,29.2637,30.3007,31.3078,32.2972,33.2880,34.2982,35.3221,36.3496,37.3668,38.3703,39.3679,40.3731,41.3931,42.4229,43.4384,44.4444,45.4393,46.4360,47.4481,48.4758,49.5068,50.5171
Player81OnsetTimes,13.0486,15.1223,16.3451,17.2720,18.1045,19.0041,20.0405,21.1618,22.2703,23.2998,24.2464,25.1741,26.1453,27.1795,28.2393,29.2869,30.3007,31.2845,32.2729,33.2765,34.2982,35.3221,36.3496,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player82OnsetTimes,12.8733,14.9474,16.2970,17.3538,18.2266,19.0763,20.0289,21.1038,22.2226,23.2881,24.2691,25.2095,26.1690,27.1795,28.2277,29.2751,30.2886,31.2845,32.2729,33.2765,34.2982,35.3339,36.3607,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player83OnsetTimes,13.8405,14.8763,15.5168,16.6200,18.0573,19.4404,20.5228,21.3350,22.0923,22.9900,24.0633,25.2213,26.3282,27.3341,28.2632,29.1928,30.1836,31.2365,32.3095,33.3468,34.3471,35.3339,36.3265,37.3322,38.3586,39.3860,40.3956,41.4050,42.4106,43.4143,44.4326,45.4516,46.4594,47.4630,48.4758,49.4906,50.5006
Player84OnsetTimes,13.7348,14.7699,15.4937,16.6699,18.1281,19.4770,20.5102,21.3007,22.0693,22.9900,24.0855,25.2439,26.3400,27.3341,28.2518,29.1814,30.1836,31.2483,32.3208,33.3582,34.3471,35.3221,36.3153,37.3322,38.3703,39.3978,40.4076,41.4050,42.3989,43.4026,44.4199,45.4393,46.4594,47.4770,48.4906,49.4906,50.5006
Player85OnsetTimes,13.3357,14.8879,15.8987,16.9910,18.1536,19.2735,20.2821,21.2196,22.1523,23.1386,24.1768,25.2327,26.2575,27.2509,28.2277,29.2168,30.2303,31.2722,32.3095,33.3239,34.3237,35.3221,36.3265,37.3433,38.3703,39.3978,40.4076,41.4050,42.3989,43.4026,44.4199,45.4393,46.4594,47.4770,48.4906,49.4906,50.5006
Player86OnsetTimes,13.3357,14.8879,15.8987,16.9910,18.1536,19.2735,20.2821,21.2196,22.1523,23.1386,24.1768,25.2327,26.2575,27.2509,28.2277,29.2168,30.2303,31.2722,32.3095,33.3239,34.3237,35.3221,36.3265,37.3433,38.3703,39.3978,40.4076,41.4050,42.3989,43.4026,44.4199,45.4393,46.4594,47.4770,48.4906,49.4906,50.5006
Player87OnsetTimes,13.2903,14.8401,15.8866,17.0148,18.1903,19.2859,20.2699,21.1961,22.1403,23.1386,24.1884,25.2439,26.2575,27.2385,28.2159,29.2168,30.2424,31.2845,32.3095,33.3121,34.3116,35.3221,36.3380,37.3546,38.3703,39.3860,40.3956,41.4050,42.4106,43.4143,44.4326,45.4516,46.4594,47.4630,48.4758,49.4906,50.5006
Player88OnsetTimes,12.8850,14.9587,16.2970,17.3422,18.2140,19.0763,20.0405,21.1154,22.2226,23.2881,24.2691,25.2095,26.1690,27.1795,28.2277,29.2751,30.2886,31.2845,32.2729,33.2765,34.2982,35.3339,36.3607,37.3668,38.3703,39.3679,40.3731,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player89OnsetTimes,12.8329,14.8998,16.2842,17.3774,18.2643,19.0995,20.0289,21.0921,22.2102,23.2881,24.2818,25.2213,26.1690,27.1671,28.2159,29.2751,30.3007,31.2961,32.2852,33.2880,34.3116,35.3339,36.3496,37.3546,38.3586,39.3679,40.3845,41.4050,42.4229,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player90OnsetTimes,13.1932,14.7346,15.8492,17.0613,18.2643,19.3328,20.2699,21.1618,22.1039,23.1272,24.1999,25.2555,26.2692,27.2509,28.2277,29.2168,30.2424,31.2845,32.3208,33.3239,34.3237,35.3221,36.3265,37.3433,38.3703,39.3978,40.4076,41.4050,42.3989,43.4026,44.4199,45.4393,46.4594,47.4770,48.4906,49.4906,50.5006
Player91OnsetTimes,13.3243,14.8763,15.8987,17.0034,18.1654,19.2735,20.2821,21.2196,22.1523,23.1386,24.1768,25.2327,26.2575,27.2509,28.2277,29.2168,30.2303,31.2722,32.3095,33.3239,34.3237,35.3221,36.3265,37.3433,38.3703,39.3978,40.4076,41.4050,42.3989,43.4026,44.4199,45.4393,46.4594,47.4770,48.4906,49.4906,50.5006
Player92OnsetTimes,12.7746,14.8401,16.2599,17.3887,18.2873,19.1114,20.0289,21.0801,22.1990,23.2881,24.2935,25.2327,26.1690,27.1554,28.2040,29.2637,30.3007,31.3078,32.2972,33.2880,34.2982,35.3221,36.3496,37.3668,38.3703,39.3679,40.3731,41.3931,42.4229,43.4384,44.4444,45.4393,46.4360,47.4481,48.4758,49.5068,50.5171
Player93OnsetTimes,12.8960,14.9709,16.3091,17.3422,18.2016,19.0528,20.0289,21.1154,22.2347,23.2998,24.2818,25.2095,26.1565,27.1671,28.2159,29.2751,30.3007,31.2961,32.2852,33.2765,34.2860,35.3101,36.3496,37.3782,38.3822,39.3860,40.3845,41.3931,42.4106,43.4257,44.4326,45.4393,46.4480,47.4630,48.4758,49.4906,50.5006
Player94OnsetTimes,14.2906,14.8050,15.4346,16.5840,18.0697,19.4770,20.5469,21.3350,22.0693,22.9658,24.0519,25.2213,26.3400,27.3455,28.2632,29.1814,30.1724,31.2365,32.3095,33.3468,34.3471,35.3221,36.3153,37.3322,38.3586,39.3860,40.3956,41.4050,42.4106,43.4143,44.4199,45.4276,46.4360,47.4481,48.4758,49.5068,50.5171
Player95OnsetTimes,14.6836,15.2022,15.7174,16.5727,17.8470,19.2498,20.4736,21.4165,22.1990,23.0246,24.0174,25.1384,26.2692,27.3224,28.2866,29.2168,30.1836,31.2126,32.2729,33.3239,34.3471,35.3339,36.3153,37.3206,38.3470,39.3679,40.3845,41.3931,42.3989,43.4026,44.4199,45.4393,46.4480,47.4481,48.4599,49.4745,50.5006
Player96OnsetTimes,14.6606,15.1791,15.6939,16.5608,17.8586,19.2735,20.4980,21.4283,22.1990,23.0246,24.0174,25.1384,26.2692,27.3224,28.2866,29.2168,30.1836,31.2126,32.2729,33.3239,34.3471,35.3339,36.3153,37.3206,38.3470,39.3860,40.3956,41.3931,42.3873,43.3911,44.4083,45.4276,46.4480,47.4630,48.4758,49.4906,50.5006
