Player78OnsetTimes,11.6540,13.7708,15.0417,16.0977,17.0439,17.9945,19.0327,20.1379,21.2512,22.3321,23.3540,24.3415,25.3558,26.4071,27.4933,28.5626,29.6124,30.6344,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player79OnsetTimes,11.5321,13.6533,15.0226,16.1589,17.1275,18.0334,19.0131,20.0987,21.2319,22.3321,23.3751,24.3809,25.3751,26.4071,27.4736,28.5428,29.6124,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player80OnsetTimes,11.9533,13.5563,14.6077,15.8234,17.0871,18.2498,19.2557,20.1776,21.1330,22.1688,23.2752,24.4012,25.4711,26.4897,27.4933,28.5034,29.5526,30.6151,31.6965,32.7538,33.7880,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player81OnsetTimes,11.5321,13.6533,15.0226,16.1589,17.1275,18.0334,19.0131,20.0987,21.2319,22.3321,23.3751,24.3809,25.3751,26.4071,27.4736,28.5428,29.6124,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player82OnsetTimes,11.4537,13.5754,15.0021,16.2009,17.1912,18.0725,18.9937,20.0367,21.1722,22.3113,23.3948,24.4012,25.3945,26.4071,27.4518,28.5227,29.6124,30.6751,31.7174,32.7347,33.7492,34.7872,35.8336,36.8800,37.9226,38.9424,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player83OnsetTimes,12.6405,13.7140,14.2685,15.3600,16.8774,18.3686,19.5380,20.3754,21.1330,22.0257,23.1368,24.3613,25.5282,26.5717,27.5312,28.4804,29.4918,30.5737,31.6965,32.7950,33.8286,34.8092,35.7941,36.8162,37.8795,38.9424,39.9854,41.0119,42.0319,43.0512,44.0593,45.0741
Player84OnsetTimes,11.4936,13.6136,15.0021,16.1805,17.1698,18.0725,19.0131,20.0568,21.1930,22.3321,23.3948,24.4012,25.3945,26.4071,27.4518,28.5227,29.5925,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player85OnsetTimes,12.2818,13.8905,14.7044,15.6588,16.8571,18.1320,19.2950,20.2938,21.2127,22.1688,23.2158,24.3215,25.4332,26.5087,27.5312,28.5227,29.5326,30.5959,31.6760,32.7538,33.7880,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player86OnsetTimes,13.0993,13.6337,14.2901,15.4229,16.9193,18.3686,19.4977,20.3357,21.1128,22.0257,23.1368,24.3415,25.5090,26.5519,27.5123,28.4804,29.5123,30.5959,31.6965,32.7743,33.8081,34.8092,35.8135,36.8393,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player87OnsetTimes,11.4936,13.6136,15.0021,16.1805,17.1698,18.0725,19.0131,20.0568,21.1930,22.3321,23.3948,24.4012,25.3945,26.4071,27.4518,28.5227,29.5925,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player88OnsetTimes,11.9341,13.5372,14.6077,15.8234,17.0871,18.2498,19.2557,20.1776,21.1330,22.1688,23.2752,24.4012,25.4711,26.4897,27.4933,28.5034,29.5526,30.6151,31.6965,32.7538,33.7880,34.8092,35.8336,36.8600,37.8997,38.9424,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player89OnsetTimes,11.6736,13.7897,15.0417,16.0787,17.0238,17.9945,19.0525,20.1578,21.2512,22.3113,23.3337,24.3415,25.3751,26.4274,27.4933,28.5428,29.5925,30.6344,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player90OnsetTimes,11.7337,13.8714,15.0803,16.0588,16.9820,17.9753,19.0525,20.1776,21.2705,22.3113,23.3147,24.3215,25.3558,26.4274,27.5123,28.5626,29.5925,30.6151,31.6559,32.7131,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player91OnsetTimes,11.5515,13.6717,15.0226,16.1589,17.1275,18.0334,19.0131,20.0987,21.2319,22.3321,23.3751,24.3613,25.3558,26.3869,27.4736,28.5626,29.6320,30.6556,31.6760,32.7131,33.7492,34.7872,35.8336,36.8800,37.8997,38.9218,39.9431,40.9713,42.0096,43.0512,44.0789,45.0929
Player92OnsetTimes,11.5321,13.6533,15.0226,16.1589,17.1275,18.0334,19.0131,20.0987,21.2319,22.3321,23.3751,24.3809,25.3751,26.4071,27.4736,28.5428,29.6124,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player93OnsetTimes,11.4936,13.6136,15.0021,16.1805,17.1698,18.0725,19.0131,20.0568,21.1930,22.3321,23.3948,24.4012,25.3945,26.4071,27.4518,28.5227,29.5925,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player94OnsetTimes,11.5127,13.6136,14.9827,16.1589,17.1505,18.0725,19.0327,20.0769,21.1930,22.3113,23.3751,24.3809,25.3751,26.4071,27.4736,28.5428,29.6124,30.6556,31.6965,32.7347,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player95OnsetTimes,12.2010,13.7897,14.6657,15.7001,16.9193,18.1710,19.2950,20.2736,21.1930,22.1688,23.2374,24.3415,25.4332,26.4897,27.5123,28.5227,29.5526,30.6151,31.6965,32.7538,33.7880,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
Player96OnsetTimes,11.7337,13.8714,15.0803,16.0588,16.9820,17.9753,19.0525,20.1776,21.2705,22.3113,23.3147,24.3215,25.3558,26.4274,27.5123,28.5626,29.5925,30.6151,31.6559,32.7131,33.7687,34.8092,35.8336,36.8600,37.8795,38.9218,39.9653,40.9914,42.0096,43.0313,44.0593,45.0929
