Player74OnsetTimes,11.4991,13.5860,14.7769,15.6896,16.5116,17.4117,18.4983,19.6731,20.8266,21.9008,22.9161,23.9201,24.9516,26.0330,27.1184,28.1870,29.2347,30.2577,31.2798,32.3207,33.3693,34.4172,35.4517,36.4793,37.5140,38.5483,39.5777,40.6104,41.6401,42.6794,43.7086,44.7302,45.7577,46.7903
Player75OnsetTimes,11.9352,13.5074,14.3804,15.3421,16.4482,17.6059,18.7351,19.7696,20.7476,21.7589,22.8230,23.9201,25.0290,26.1093,27.1476,28.1573,29.1864,30.2420,31.3098,32.3512,33.3839,34.4022,35.4366,36.4793,37.5140,38.5483,39.5777,40.6104,41.6563,42.6948,43.7248,44.7454,45.7577,46.7746
Player76OnsetTimes,13.1690,13.6976,14.2283,15.0461,16.2440,17.6059,18.8747,19.8894,20.7627,21.6800,22.7305,23.8894,25.0442,26.1407,27.1631,28.1414,29.1395,30.1969,31.2798,32.3512,33.3987,34.4172,35.4218,36.4493,37.4991,38.5483,39.5928,40.6254,41.6401,42.6617,43.6930,44.7302,45.7577,46.7746
Player77OnsetTimes,11.3155,13.3984,14.7137,15.7682,16.6386,17.4937,18.4828,19.5935,20.7627,21.9008,22.9627,23.9668,24.9666,26.0163,27.1018,28.1870,29.2509,30.2731,31.2951,32.3207,33.3693,34.4172,35.4517,36.4793,37.5140,38.5483,39.5777,40.6104,41.6563,42.6948,43.7248,44.7454,45.7577,46.7746
Player78OnsetTimes,12.1073,13.6818,14.4273,15.2655,16.3230,17.5253,18.7498,19.8430,20.8108,21.7589,22.7771,23.8738,25.0135,26.1248,27.1631,28.1726,29.1864,30.2271,31.2798,32.3363,33.3839,34.4172,35.4517,36.4793,37.5140,38.5483,39.5777,40.6104,41.6401,42.6794,43.7086,44.7302,45.7577,46.7903
Player79OnsetTimes,12.1231,13.6976,14.4273,15.2489,16.3061,17.5253,18.7674,19.8586,20.8108,21.7589,22.7771,23.8738,25.0135,26.1248,27.1631,28.1573,29.1699,30.2124,31.2798,32.3512,33.3987,34.4172,35.4366,36.4640,37.4991,38.5483,39.5928,40.6254,41.6563,42.6794,43.7086,44.7302,45.7577,46.7903
Player80OnsetTimes,11.2997,13.3827,14.7137,15.7836,16.6542,17.4937,18.4828,19.5935,20.7627,21.9008,22.9627,23.9668,24.9666,26.0163,27.1018,28.1870,29.2509,30.2731,31.2951,32.3207,33.3693,34.4172,35.4517,36.4793,37.5140,38.5483,39.5777,40.6104,41.6563,42.6948,43.7248,44.7454,45.7577,46.7746
Player81OnsetTimes,11.4834,13.5703,14.7615,15.6896,16.5116,17.4117,18.4983,19.6731,20.8266,21.9008,22.9161,23.9201,24.9516,26.0330,27.1184,28.1870,29.2347,30.2577,31.2798,32.3207,33.3693,34.4172,35.4517,36.4793,37.5140,38.5483,39.5777,40.6104,41.6401,42.6794,43.7086,44.7302,45.7577,46.7903
Player82OnsetTimes,12.4707,13.5223,14.0011,14.9502,16.3230,17.7589,18.9827,19.9050,20.7014,21.6169,22.7151,23.9201,25.1080,26.1884,27.1631,28.1259,29.1395,30.2124,31.3098,32.3810,33.4141,34.4172,35.4218,36.4493,37.4991,38.5637,39.6077,40.6412,41.6563,42.6617,43.6930,44.7302,45.7736,46.8062
Player83OnsetTimes,11.2997,13.3827,14.7137,15.7836,16.6542,17.4937,18.4828,19.5935,20.7627,21.9008,22.9627,23.9668,24.9666,26.0163,27.1018,28.1870,29.2509,30.2731,31.2951,32.3207,33.3693,34.4172,35.4517,36.4793,37.5140,38.5483,39.5777,40.6104,41.6563,42.6948,43.7248,44.7454,45.7577,46.7746
Player84OnsetTimes,11.2541,13.3673,14.7299,15.7995,16.6542,17.4774,18.4673,19.5935,20.7627,21.9008,22.9627,23.9668,24.9666,26.0163,27.1018,28.1870,29.2509,30.2877,31.3098,32.3207,33.3541,34.4022,35.4517,36.4946,37.5294,38.5483,39.5777,40.6104,41.6563,42.6948,43.7248,44.7454,45.7577,46.7746
Player85OnsetTimes,11.3306,13.4143,14.7137,15.7524,16.6228,17.4774,18.4828,19.6089,20.7788,21.9008,22.9476,23.9514,24.9666,26.0330,27.1184,28.1870,29.2347,30.2577,31.2798,32.3207,33.3693,34.4172,35.4517,36.4793,37.5140,38.5483,39.5777,40.6104,41.6563,42.6948,43.7248,44.7454,45.7577,46.7746
Player86OnsetTimes,11.8529,13.4143,14.3416,15.3753,16.5116,17.6368,18.7197,19.7219,20.7166,21.7589,22.8535,23.9668,25.0442,26.0942,27.1184,28.1414,29.1864,30.2420,31.3098,32.3664,33.3987,34.4172,35.4366,36.4640,37.5140,38.5637,39.5928,40.6254,41.6563,42.6794,43.7086,44.7302,45.7577,46.7903
Player87OnsetTimes,11.2997,13.3827,14.7137,15.7836,16.6542,17.4937,18.4828,19.5935,20.7627,21.9008,22.9627,23.9668,24.9666,26.0163,27.1018,28.1870,29.2509,30.2731,31.2951,32.3207,33.3693,34.4172,35.4517,36.4793,37.5140,38.5483,39.5777,40.6104,41.6563,42.6948,43.7248,44.7454,45.7577,46.7746
Player88OnsetTimes,12.1073,13.6818,14.4273,15.2655,16.3230,17.5253,18.7498,19.8430,20.8108,21.7589,22.7771,23.8738,25.0135,26.1248,27.1631,28.1726,29.1864,30.2271,31.2798,32.3363,33.3839,34.4172,35.4517,36.4793,37.5140,38.5483,39.5777,40.6104,41.6401,42.6794,43.7086,44.7302,45.7577,46.7903
Player89OnsetTimes,11.7044,13.2844,14.3262,15.4526,16.5909,17.6678,18.7044,19.6895,20.7014,21.7750,22.8848,23.9827,25.0442,26.0789,27.1018,28.1414,29.2021,30.2731,31.3248,32.3512,33.3693,34.4022,35.4517,36.4946,37.5294,38.5637,39.5928,40.6254,41.6563,42.6794,43.7086,44.7302,45.7577,46.7903
Player90OnsetTimes,11.5918,13.6976,14.8089,15.6424,16.4323,17.3656,18.5157,19.7219,20.8574,21.9008,22.8848,23.8894,24.9363,26.0330,27.1333,28.2016,29.2347,30.2577,31.2798,32.3207,33.3693,34.4172,35.4517,36.4793,37.5140,38.5483,39.5777,40.6104,41.6401,42.6794,43.7086,44.7302,45.7577,46.7903
Player91OnsetTimes,11.4368,13.5385,14.7615,15.7050,16.5271,17.4117,18.4828,19.6570,20.8266,21.9162,22.9317,23.9201,24.9363,26.0163,27.1184,28.2016,29.2509,30.2731,31.2798,32.3049,33.3541,34.4172,35.4690,36.4946,37.5140,38.5327,39.5624,40.6104,41.6563,42.6948,43.7248,44.7454,45.7577,46.7746
Player92OnsetTimes,12.8342,13.3673,13.7811,14.8428,16.3703,17.8827,19.0782,19.9050,20.6381,21.5528,22.7001,23.9514,25.1390,26.2041,27.1631,28.1113,29.1242,30.2124,31.3098,32.3810,33.4141,34.4172,35.4218,36.4493,37.4991,38.5637,39.6077,40.6254,41.6401,42.6617,43.6930,44.7302,45.7736,46.8062
Player93OnsetTimes,11.6886,13.2692,14.3088,15.4526,16.6069,17.6827,18.7044,19.6895,20.7014,21.7750,22.8848,23.9827,25.0442,26.0789,27.1018,28.1414,29.2021,30.2731,31.3248,32.3512,33.3693,34.4022,35.4517,36.4946,37.5294,38.5637,39.5928,40.6254,41.6563,42.6794,43.7086,44.7302,45.7577,46.7903
Player94OnsetTimes,11.6555,13.2385,14.3088,15.4679,16.6228,17.6827,18.6892,19.6731,20.6861,21.7750,22.8848,23.9827,25.0442,26.0789,27.1018,28.1414,29.2021,30.2731,31.3248,32.3512,33.3693,34.4022,35.4517,36.4946,37.5294,38.5637,39.5928,40.6254,41.6563,42.6794,43.7086,44.7302,45.7577,46.7903
Player95OnsetTimes,12.1392,13.1849,13.8918,15.0931,16.5589,17.8995,18.9674,19.7855,20.6066,21.6019,22.7771,23.9987,25.1390,26.1726,27.1333,28.1113,29.1551,30.2420,31.3248,32.3810,33.3987,34.4022,35.4218,36.4640,37.5140,38.5637,39.5928,40.6254,41.6563,42.6794,43.7086,44.7454,45.7736,46.7903
Player96OnsetTimes,11.3155,13.3984,14.7137,15.7682,16.6386,17.4937,18.4828,19.5935,20.7627,21.9008,22.9627,23.9668,24.9666,26.0163,27.1018,28.1870,29.2509,30.2731,31.2951,32.3207,33.3693,34.4172,35.4517,36.4793,37.5140,38.5483,39.5777,40.6104,41.6563,42.6948,43.7248,44.7454,45.7577,46.7746
