Player64OnsetTimes,13.6123,15.1852,15.6931,17.3589,18.7097,19.6080,20.2299,21.0242,22.1932,23.5767,24.8459,25.7920,26.5406,27.3462,28.4051,29.6580,30.8836,31.9134,32.7686,33.6092,34.5983,35.7579,36.9552,38.0323,38.9728,39.8530,40.8097,41.8961,43.0557,44.1626,45.1555,46.0715,47.0201,48.0586,49.1724,50.2741,51.3132,52.2739,53.2247,54.2316
Player65OnsetTimes,12.6087,14.7163,16.1115,17.3589,18.3596,19.2688,20.2126,21.3347,22.5216,23.6432,24.6370,25.5349,26.4745,27.5161,28.6447,29.7613,30.7900,31.7393,32.6848,33.6935,34.7838,35.8908,36.9389,37.9119,38.8604,39.8711,40.9408,42.0342,43.0909,44.0767,45.0492,46.0541,47.1065,48.1696,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player66OnsetTimes,13.2712,14.8573,15.6599,16.7699,18.1689,19.5916,20.6983,21.5254,22.2819,23.2431,24.4452,25.7059,26.8167,27.7269,28.5580,29.4877,30.5841,31.7736,32.8958,33.8830,34.7838,35.7239,36.7655,37.8945,39.0069,40.0304,40.9773,41.9304,42.9489,44.0246,45.1206,46.1612,47.1450,48.1135,49.1361,50.2027,51.2764,52.3081,53.3128,54.3061
Player67OnsetTimes,12.7103,14.8076,16.1115,17.2806,18.2726,19.2521,20.2647,21.4021,22.5563,23.6266,24.5865,25.5011,26.4745,27.5499,28.6792,29.7613,30.7553,31.7049,32.6848,33.7281,34.8193,35.8908,36.9037,37.8772,38.8604,39.8890,40.9584,42.0342,43.0716,44.0595,45.0492,46.0715,47.1242,48.1869,49.2249,50.2207,51.2221,52.2349,53.2779,54.3414
Player68OnsetTimes,12.9643,15.0805,16.1632,17.0803,18.0332,19.1818,20.4040,21.5957,22.6268,23.5278,24.4108,25.4164,26.5406,27.6912,28.7633,29.7271,30.6532,31.6211,32.6848,33.7972,34.8723,35.8727,36.8339,37.8246,38.8785,39.9566,41.0116,42.0171,43.0010,44.0072,45.0492,46.1059,47.1623,48.1869,49.1900,50.1825,51.2033,52.2519,53.3128,54.3588
Player69OnsetTimes,13.1849,14.7742,15.6599,16.8561,18.2551,19.6080,20.6313,21.4557,22.2819,23.2979,24.4975,25.7059,26.7632,27.6737,28.5398,29.5233,30.6363,31.7909,32.8779,33.8499,34.7666,35.7239,36.7822,37.9119,39.0069,40.0120,40.9584,41.9139,42.9489,44.0432,45.1372,46.1612,47.1450,48.1135,49.1361,50.2027,51.2764,52.3081,53.3128,54.3061
Player70OnsetTimes,13.2372,14.8076,15.6429,16.8062,18.2200,19.6253,20.6810,21.4898,22.2646,23.2608,24.4804,25.7223,26.8002,27.6912,28.5233,29.4877,30.6195,31.8081,32.9137,33.8661,34.7500,35.6896,36.7655,37.9119,39.0242,40.0304,40.9584,41.9139,42.9489,44.0432,45.1372,46.1612,47.1450,48.1135,49.1361,50.2027,51.2764,52.3081,53.3128,54.3061
Player71OnsetTimes,12.6595,14.7742,16.1291,17.3365,18.3238,19.2521,20.2126,21.3347,22.5216,23.6432,24.6370,25.5349,26.4745,27.5161,28.6447,29.7613,30.7900,31.7393,32.6848,33.6935,34.7838,35.8908,36.9389,37.9119,38.8604,39.8711,40.9408,42.0342,43.0909,44.0767,45.0492,46.0541,47.1065,48.1696,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player72OnsetTimes,12.7961,14.9089,16.1291,17.2110,18.1858,19.2356,20.3164,21.4557,22.5563,23.5767,24.5335,25.5011,26.5235,27.6023,28.6792,29.7099,30.7035,31.6879,32.7016,33.7643,34.8364,35.8727,36.8673,37.8597,38.8785,39.9226,40.9773,42.0171,43.0354,44.0432,45.0492,46.0715,47.1242,48.1869,49.2249,50.2207,51.2221,52.2349,53.2779,54.3414
Player73OnsetTimes,12.7103,14.8076,16.1115,17.2806,18.2726,19.2521,20.2647,21.4021,22.5563,23.6266,24.5865,25.5011,26.4745,27.5499,28.6792,29.7613,30.7553,31.7049,32.6848,33.7281,34.8193,35.8908,36.9037,37.8772,38.8604,39.8890,40.9584,42.0342,43.0716,44.0595,45.0492,46.0715,47.1242,48.1869,49.2249,50.2207,51.2221,52.2349,53.2779,54.3414
Player74OnsetTimes,12.8791,14.9945,16.1451,17.1529,18.1178,19.2177,20.3690,21.5254,22.5744,23.5278,24.4631,25.4681,26.5576,27.6737,28.7293,29.7099,30.6532,31.6371,32.7016,33.7972,34.8723,35.8727,36.8339,37.8246,38.8785,39.9566,41.0116,42.0171,43.0010,44.0072,45.0492,46.1059,47.1623,48.1869,49.1900,50.1825,51.2033,52.2519,53.3128,54.3588
Player75OnsetTimes,12.5907,14.6930,16.0945,17.3828,18.3933,19.2852,20.1963,21.3005,22.5051,23.6602,24.6746,25.5680,26.4745,27.4998,28.6275,29.7613,30.8087,31.7559,32.6848,33.6774,34.7666,35.8908,36.9552,37.9294,38.8785,39.8711,40.9248,42.0171,43.0716,44.0767,45.0668,46.0715,47.1065,48.1696,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player76OnsetTimes,13.0655,15.1686,16.1632,17.0104,17.9491,19.1637,20.4551,21.6675,22.6441,23.4754,24.3586,25.3989,26.5737,27.7436,28.7801,29.6927,30.6020,31.6033,32.7016,33.8324,34.9084,35.8908,36.8339,37.8070,38.8430,39.9401,41.0279,42.0512,43.0183,43.9903,45.0133,46.0894,47.1623,48.2037,49.2074,50.2027,51.2033,52.2349,53.2957,54.3414
Player77OnsetTimes,12.7276,14.8403,16.1291,17.2628,18.2376,19.2356,20.2827,21.4200,22.5563,23.6095,24.5690,25.5011,26.4912,27.5669,28.6792,29.7443,30.7385,31.7049,32.7016,33.7452,34.8193,35.8727,36.8841,37.8772,38.8785,39.9055,40.9584,42.0171,43.0557,44.0595,45.0492,46.0715,47.1242,48.1869,49.2249,50.2207,51.2221,52.2349,53.2779,54.3414
Player78OnsetTimes,12.5391,15.1686,16.6285,17.4734,18.0145,19.6253,20.8647,21.6503,22.2646,23.1024,24.3047,25.6716,26.8885,27.8147,28.5752,29.4183,30.4931,31.7224,32.9137,33.9361,34.8022,35.6726,36.6984,37.8597,39.0242,40.0644,40.9773,41.8780,42.8785,43.9903,45.1372,46.1974,47.1623,48.0954,49.0845,50.1491,51.2584,52.3248,53.3293,54.3061
Player79OnsetTimes,13.1665,14.7573,15.6599,16.8561,18.2551,19.6080,20.6485,21.4718,22.2819,23.2979,24.4975,25.7059,26.7632,27.6737,28.5398,29.5233,30.6363,31.7909,32.8779,33.8499,34.7666,35.7239,36.7822,37.9119,39.0069,40.0120,40.9584,41.9139,42.9489,44.0432,45.1372,46.1612,47.1450,48.1135,49.1361,50.2027,51.2764,52.3081,53.3128,54.3061
Player80OnsetTimes,12.6756,14.7742,16.1115,17.3158,18.3065,19.2521,20.2299,21.3512,22.5216,23.6432,24.6370,25.5349,26.4745,27.5161,28.6447,29.7613,30.7900,31.7393,32.6848,33.6935,34.7838,35.8908,36.9389,37.9119,38.8604,39.8711,40.9408,42.0342,43.0909,44.0767,45.0492,46.0541,47.1065,48.1696,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player81OnsetTimes,14.0520,15.1165,15.6429,17.4017,18.7959,19.6580,20.1963,20.9562,22.1409,23.5767,24.8791,25.8282,26.5406,27.3111,28.3530,29.6236,30.8836,31.9478,32.8067,33.6257,34.5815,35.7239,36.9389,38.0487,38.9906,39.8530,40.7917,41.8780,43.0354,44.1458,45.1372,46.0715,47.0373,48.0781,49.1724,50.2556,51.2953,52.2739,53.2426,54.2490
Player82OnsetTimes,12.6251,14.7368,16.1115,17.3365,18.3416,19.2688,20.2299,21.3512,22.5216,23.6432,24.6370,25.5349,26.4745,27.5161,28.6447,29.7613,30.7900,31.7393,32.6848,33.6935,34.7838,35.8908,36.9389,37.9119,38.8604,39.8711,40.9408,42.0342,43.0909,44.0767,45.0492,46.0541,47.1065,48.1696,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player83OnsetTimes,12.5741,15.2034,16.6285,17.4560,17.9982,19.6253,20.8647,21.6503,22.2646,23.1024,24.3047,25.6716,26.8885,27.8147,28.5752,29.4183,30.4931,31.7224,32.9137,33.9361,34.8022,35.6726,36.6984,37.8597,39.0069,40.0474,40.9773,41.8961,42.8956,43.9903,45.1206,46.1974,47.1791,48.1135,49.0845,50.1325,51.2405,52.3248,53.3486,54.3240
Player84OnsetTimes,12.8449,14.9601,16.1451,17.1772,18.1517,19.2177,20.3338,21.4898,22.5744,23.5600,24.4975,25.4681,26.5235,27.6383,28.7293,29.7443,30.6866,31.6539,32.6848,33.7806,34.8723,35.8908,36.8509,37.8246,38.8604,39.9401,41.0116,42.0342,43.0183,44.0072,45.0314,46.0894,47.1623,48.2037,49.2074,50.2027,51.2221,52.2519,53.2957,54.3414
Player85OnsetTimes,12.5907,14.6930,16.0945,17.3828,18.3933,19.2852,20.1963,21.3005,22.5051,23.6602,24.6746,25.5680,26.4745,27.4998,28.6275,29.7613,30.8087,31.7559,32.6848,33.6774,34.7666,35.8908,36.9552,37.9294,38.8785,39.8711,40.9248,42.0171,43.0716,44.0767,45.0668,46.0715,47.1065,48.1696,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player86OnsetTimes,13.4613,15.0451,15.6761,17.5825,18.9507,19.6580,20.0599,21.5787,22.8854,23.7787,24.4278,25.1943,26.2863,27.6183,28.9008,29.9169,30.7035,31.5004,32.4969,33.6935,34.9273,36.0109,36.9210,37.7728,38.7221,39.8359,41.0116,42.1191,43.0909,43.9903,44.9411,46.0013,47.1242,48.2209,49.2421,50.2027,51.1667,52.1816,53.2612,54.3414
Player87OnsetTimes,12.6756,14.7742,16.1115,17.3158,18.3065,19.2521,20.2299,21.3512,22.5216,23.6432,24.6370,25.5349,26.4745,27.5161,28.6447,29.7613,30.7900,31.7393,32.6848,33.6935,34.7838,35.8908,36.9389,37.9119,38.8604,39.8711,40.9408,42.0342,43.0909,44.0767,45.0492,46.0541,47.1065,48.1696,49.2249,50.2378,51.2405,52.2519,53.2779,54.3240
Player88OnsetTimes,12.7276,14.8403,16.1291,17.2628,18.2376,19.2356,20.2827,21.4200,22.5563,23.6095,24.5690,25.5011,26.4912,27.5669,28.6792,29.7443,30.7385,31.7049,32.7016,33.7452,34.8193,35.8727,36.8841,37.8772,38.8785,39.9055,40.9584,42.0171,43.0557,44.0595,45.0492,46.0715,47.1242,48.1869,49.2249,50.2207,51.2221,52.2349,53.2779,54.3414
Player89OnsetTimes,12.7441,14.8573,16.1291,17.2450,18.2200,19.2356,20.2995,21.4392,22.5563,23.5925,24.5503,25.5011,26.5071,27.5845,28.6792,29.7271,30.7198,31.7049,32.7181,33.7643,34.8193,35.8549,36.8673,37.8772,38.8954,39.9226,40.9584,42.0007,43.0354,44.0595,45.0668,46.0894,47.1242,48.1696,49.2074,50.2207,51.2405,52.2519,53.2779,54.3240
Player90OnsetTimes,12.7961,14.9089,16.1291,17.2110,18.1858,19.2356,20.3164,21.4557,22.5563,23.5767,24.5335,25.5011,26.5235,27.6023,28.6792,29.7099,30.7035,31.6879,32.7016,33.7643,34.8364,35.8727,36.8673,37.8597,38.8785,39.9226,40.9773,42.0171,43.0354,44.0432,45.0492,46.0715,47.1242,48.1869,49.2249,50.2207,51.2221,52.2349,53.2779,54.3414
Player91OnsetTimes,13.9674,15.0288,15.6085,17.5109,18.9333,19.7107,20.1260,21.5440,22.7961,23.7102,24.4278,25.2459,26.3376,27.6183,28.8492,29.8473,30.6691,31.5174,32.5483,33.7281,34.9084,35.9623,36.8841,37.7728,38.7573,39.8711,41.0116,42.0854,43.0557,43.9734,44.9605,46.0358,47.1450,48.2037,49.2074,50.1825,51.1853,52.2170,53.2779,54.3240
Player92OnsetTimes,14.2212,14.7573,15.8248,17.0280,18.2726,19.4733,20.4735,21.4021,22.3499,23.4035,24.5335,25.6371,26.6583,27.6023,28.5580,29.5908,30.6866,31.7736,32.8067,33.7806,34.7500,35.7579,36.8339,37.9119,38.9492,39.9401,40.9248,41.9488,43.0010,44.0595,45.1028,46.1059,47.1065,48.1135,49.1545,50.2207,51.2764,52.2901,53.2779,54.2842
Player93OnsetTimes,12.8964,15.0118,16.1451,17.1350,18.0990,19.2003,20.3690,21.5440,22.5921,23.5278,24.4452,25.4511,26.5576,27.6737,28.7293,29.7099,30.6532,31.6371,32.7016,33.7972,34.8723,35.8727,36.8339,37.8246,38.8785,39.9566,41.0116,42.0171,43.0010,44.0072,45.0492,46.1059,47.1623,48.1869,49.1900,50.1825,51.2033,52.2519,53.3128,54.3588
Player94OnsetTimes,12.8117,14.9250,16.1451,17.2110,18.1858,19.2356,20.3164,21.4557,22.5563,23.5767,24.5335,25.5011,26.5235,27.6023,28.6792,29.7099,30.7035,31.6879,32.7016,33.7643,34.8364,35.8727,36.8673,37.8597,38.8785,39.9226,40.9773,42.0171,43.0354,44.0432,45.0492,46.0715,47.1242,48.1696,49.2074,50.2207,51.2405,52.2519,53.2779,54.3240
Player95OnsetTimes,14.6222,15.1514,15.6761,17.3828,18.7438,19.6080,20.1963,20.9907,22.1750,23.5767,24.8459,25.7920,26.5235,27.3289,28.3873,29.6412,30.8836,31.9134,32.7522,33.5931,34.5983,35.7579,36.9552,38.0323,38.9492,39.8194,40.7917,41.9139,43.0716,44.1458,45.1028,46.0182,47.0024,48.0954,49.2249,50.2923,51.2764,52.2170,53.1905,54.2490
Player96OnsetTimes,12.8117,14.9250,16.1451,17.2110,18.1858,19.2356,20.3164,21.4557,22.5563,23.5767,24.5335,25.5011,26.5235,27.6023,28.6792,29.7099,30.7035,31.6879,32.7016,33.7643,34.8364,35.8727,36.8673,37.8597,38.8785,39.9226,40.9773,42.0171,43.0354,44.0432,45.0492,46.0715,47.1242,48.1696,49.2074,50.2207,51.2405,52.2519,53.2779,54.3240
Player97OnsetTimes,12.5577,15.1852,16.6285,17.4560,17.9982,19.6253,20.8647,21.6503,22.2646,23.1024,24.3047,25.6716,26.8885,27.8147,28.5752,29.4183,30.4931,31.7224,32.9137,33.9361,34.8022,35.6726,36.6984,37.8597,39.0242,40.0644,40.9773,41.8780,42.8785,43.9903,45.1372,46.1974,47.1623,48.0954,49.0845,50.1491,51.2584,52.3248,53.3293,54.3061
Timestamps,3.0637,3.5589,4.2765,5.2665,6.2655,7.3229,8.5051,9.4354,10.4175,11.3890,12.2912,13.3765,14.4306,15.5032,16.5072,17.5109,18.4982,19.4733,20.5447,21.5624,22.5744,23.6095,24.6746,25.7590,26.8002,27.7616,28.6792,29.8145,30.7737,31.8442,32.8067,33.7643,34.8723,35.8908,36.9037,37.9478,38.8785,39.9938,40.9773,42.0512,43.0557,44.1626,45.1555,46.1437,47.1450,48.1515,49.1361,50.2207,51.1853,52.2739,53.2612,54.2316
